Region Protraction Oil Gas
Western	Galveston Area	166234	4879036
Central	Mobile	1892	12569569
Western	East Breaks	2458606	24260663
Western	Brazos Area	5007	8379532
Central	Mississippi Canyon	10974746	32098552
Central	South Timbalier Area	2539303	27030723
Central	Ewing Bank	1377467	2973550
Central	Eugene Island Area	3239614	37925313
Central	South Pelto Area	211183	2217117
Central	South Pelto Area	161402	2487718
Western	Sabine Pass Area	501	117687
Central	West Delta Area	2089092	13463314
Central	South Pass Area	716555	5709582
Western	East Breaks	1208111	8303905
Central	West Cameron Area	500762	40958370
Central	Mobile	2165	15241560
Central	East Cameron Area	40967	2624209
Central	Mississippi Canyon	5369524	17694530
Western	Alaminos Canyon	739622	2068773
Western	Galveston Area	156302	4113170
Central	Ship Shoal Area	2109511	14875191
Central	South Pass Area	848947	7005212
Western	Garden Banks	4215966	19850995
Central	Ship Shoal Area	1302836	10712089
Central	Viosca Knoll	338067	7333699
Central	Mobile	1773	13094155
Central	Ship Shoal Area	2114070	19079528
Central	Grand Isle Area	919415	11852624
Central	Viosca Knoll	3432849	29809827
Western	North Padre Island Area	219	1655434
Central	Mobile	1320	14316757
Western	Sabine Pass Area	14	147718
Central	Vermilion Area	1006797	21975486
Western	Mustang Island Area	10543	5038252
Central	Viosca Knoll	2832629	23163502
Central	Mississippi Canyon	10087708	33012517
Western	Galveston Area	159395	6977110
Western	North Padre Island Area	69	886603
Central	West Cameron Area	380251	32141868
Central	Vermilion Area	1436200	27496713
Central	Chandeleur Area	65	1538851
Central	Sabine Pass Area	20191	506515
Central	South Marsh Island Area	1322284	16977691
Central	Bay Marchand Area	10660	141007
Central	Mississippi Canyon	7039859	33852177
Central	South Pass Area	2099775	15107781
Central	West Cameron Area	402749	29630906
Western	Alaminos Canyon	1069330	1139714
Central	Mobile	903	7001505
Western	Matagorda Island Area	42498	9869750
Central	Green Canyon	5373067	16364260
Central	Eugene Island Area	2627164	29407921
Central	West Delta Area	1891146	12737291
Western	Galveston Area	198528	4178842
Central	Viosca Knoll	1150589	9886212
Western	Matagorda Island Area	88563	15873711
Central	East Cameron Area	712585	21060023
Western	Sabine Pass Area	802	172777
Western	East Breaks	1989276	20855502
Central	South Marsh Island Area	1295542	16206816
Central	Ewing Bank	2011062	4087430
Central	South Marsh Island Area	1275807	16250409
Western	Garden Banks	4756529	26925317
Central	Grand Isle Area	1045895	12687435
Western	Mustang Island Area	16670	5771392
Central	Chandeleur Area	21	459829
Central	Chandeleur Area	1	313948
Central	South Pass Area	1865480	13249346
Central	South Timbalier Area	2399719	26669955
Central	Sabine Pass Area	21151	386127
Central	West Delta Area	1549787	8733434
Central	West Cameron Area	476978	37808996
Central	South Marsh Island Area	1391252	10409783
Central	South Pass Area	2135812	13811689
Central	Vermilion Area	779986	12672128
Central	South Timbalier Area	2341492	25790036
Central	Breton Sound Area	87230	565525
Western	Mustang Island Area	16973	5057366
Central	Vermilion Area	888501	11459654
Central	Breton Sound Area	103011	491046
Central	Sabine Pass Area	19974	366541
Western	East Breaks	547189	6684637
Central	Eugene Island Area	2927452	35574202
Western	Brazos Area	13655	10005401
Central	Ewing Bank	3087632	4351706
Central	Sabine Pass Area	22162	437787
Central	Chandeleur Area	37	111618
Central	Ewing Bank	2120586	4319011
Central	West Delta Area	1412204	9355577
Western	Mustang Island Area	16441	5774632
Central	South Marsh Island Area	1329844	11189837
Central	South Marsh Island Area	1410138	11842351
Western	High Island Area	881904	29777770
Central	Breton Sound Area	95329	972619
Central	Sabine Pass Area	17317	544643
Central	South Pelto Area	263599	3516141
Central	Breton Sound Area	96292	1043852
Central	South Pass Area	406901	3373028
Central	Breton Sound Area	127611	501342
Central	Bay Marchand Area	15878	22995
Central	Grand Isle Area	678394	8255763
Western	North Padre Island Area	1	857178
Central	Ship Shoal Area	2322808	16191014
Western	North Padre Island Area	0	797383
Central	South Timbalier Area	1816933	23837887
Central	Grand Isle Area	141278	1366925
Central	South Marsh Island Area	1117523	10150739
Central	Ship Shoal Area	2725586	21098950
Western	Brazos Area	29181	8050952
Central	West Cameron Area	459666	34253769
Central	Sabine Pass Area	22108	467595
Western	Alaminos Canyon	1355748	1374670
Central	Mississippi Canyon	17725287	43342961
Western	North Padre Island Area	145	1141034
Western	Brazos Area	24489	10480631
Western	Galveston Area	279556	7402552
Central	Breton Sound Area	50879	658492
Central	West Cameron Area	414423	31781571
Central	South Marsh Island Area	1191688	12175620
Central	Mobile	1873	8816800
Central	Grand Isle Area	572394	6115077
Central	South Timbalier Area	1841528	23514902
Central	South Timbalier Area	2696074	29377690
Central	South Marsh Island Area	1420639	10857704
Central	Sabine Pass Area	18430	651227
Western	North Padre Island Area	155	1023569
Central	South Pelto Area	160221	2394650
Western	North Padre Island Area	385	1676966
Central	Bay Marchand Area	42986	61829
Central	West Cameron Area	474113	33432840
Central	Ship Shoal Area	1469222	12959797
Central	Sabine Pass Area	13446	446256
Central	Sabine Pass Area	15746	289146
Central	Grand Isle Area	508392	3063495
Central	Mississippi Canyon	7786310	32050317
Western	Mustang Island Area	9751	4750674
Central	Chandeleur Area	62	1686102
Central	Vermilion Area	1241289	26438312
Central	South Timbalier Area	2658745	27205899
Central	Main Pass Area	1998602	10033389
Central	Ship Shoal Area	2273123	17670265
Central	South Marsh Island Area	1118430	21052307
Central	Grand Isle Area	477408	2937417
Western	Garden Banks	2699843	14265132
Western	Mustang Island Area	11251	4876270
Central	Ship Shoal Area	1387650	11242603
Western	Matagorda Island Area	70676	13646300
Western	East Breaks	2069600	18171039
Western	Mustang Island Area	67918	1774535
Central	Vermilion Area	1352884	30825587
Central	Green Canyon	5778891	15348295
Central	West Delta Area	1553637	10899607
Central	Green Canyon	2086364	9657980
Western	Galveston Area	231164	6152270
Western	East Breaks	1878647	21038347
Central	South Pass Area	416790	3299363
Central	Eugene Island Area	1908079	19934421
Central	East Cameron Area	448078	14983877
Western	Alaminos Canyon	664832	774315
Central	Mobile	1393	11222358
Western	High Island Area	1161962	38473356
Central	Ship Shoal Area	1388984	11641758
Central	East Cameron Area	433278	13803502
Central	South Pass Area	1311151	10536407
Western	North Padre Island Area	1	1428403
Central	Ewing Bank	2688880	4356364
Central	Ewing Bank	1252853	2054724
Central	Sabine Pass Area	15781	291982
Western	Garden Banks	2566410	14343389
Central	Green Canyon	1342020	8327514
Western	Matagorda Island Area	15567	4698406
Central	South Pass Area	1999465	11224840
Central	East Cameron Area	761526	21469025
Central	Ship Shoal Area	1375113	11597163
Central	Breton Sound Area	68008	664614
Central	Chandeleur Area	188	296659
Central	Green Canyon	2431100	11626077
Western	Garden Banks	3357721	16412468
Central	Ewing Bank	1317460	1913883
Western	High Island Area	1050246	35320749
Western	North Padre Island Area	0	1598660
Central	Green Canyon	4525641	13160330
Western	High Island Area	619977	23558159
Western	Galveston Area	149784	6825123
Central	Main Pass Area	918522	4842374
Central	Chandeleur Area	0	396642
Central	Ship Shoal Area	1301931	12535776
Western	Mustang Island Area	7760	3084220
Western	Garden Banks	1667055	13528535
Western	Alaminos Canyon	1779559	1765469
Central	Breton Sound Area	76107	417888
Central	Ewing Bank	3618461	7588524
Western	Mustang Island Area	25586	8404166
Central	Ewing Bank	3405118	4719572
Central	Main Pass Area	2325827	10768812
Central	Viosca Knoll	659984	8308355
Central	Viosca Knoll	2664238	23215642
Central	Grand Isle Area	920541	7361906
Central	West Cameron Area	512970	32189596
Central	South Pass Area	1007487	9141637
Central	West Cameron Area	482035	36133087
Western	Mustang Island Area	23033	5807006
Central	Chandeleur Area	22	490989
Central	Bay Marchand Area	9788	63322
Central	Sabine Pass Area	11955	333876
Central	Vermilion Area	400698	6638724
Central	Mississippi Canyon	1757498	14240996
Central	Mobile	1545	12805411
Central	East Cameron Area	873710	25929052
Central	Sabine Pass Area	21331	223830
Western	Matagorda Island Area	39962	7569829
Central	South Marsh Island Area	1148233	11016045
Central	Mobile	2697	9495443
Western	Mustang Island Area	4085	1664267
Western	North Padre Island Area	92	587300
Central	South Pelto Area	138074	2505255
Central	Green Canyon	5262282	11523111
Central	Ship Shoal Area	1194879	10811148
Western	Mustang Island Area	28077	8124421
Western	Garden Banks	3010582	15136567
Central	Ship Shoal Area	1480954	11091009
Central	South Marsh Island Area	696132	4171503
Central	Ewing Bank	932771	2005634
Western	Sabine Pass Area	586	288993
Western	North Padre Island Area	340	1853675
Central	South Timbalier Area	2761508	30412118
Central	South Timbalier Area	1769714	21725000
Central	West Delta Area	1520355	11542881
Central	Mobile	2877	11375350
Central	Main Pass Area	1011401	6909602
Western	Brazos Area	22121	9603714
Central	West Delta Area	2001463	11704862
Western	High Island Area	825392	21617313
Central	South Pass Area	2118864	11088765
Central	Sabine Pass Area	14456	183809
Western	Matagorda Island Area	99733	15115285
Western	Brazos Area	23278	8892132
Western	Mustang Island Area	27007	8800661
Western	Alaminos Canyon	736780	2088289
Central	Ewing Bank	3016576	4069695
Western	Garden Banks	3244013	14467694
Western	North Padre Island Area	68	600265
Central	Mississippi Canyon	17496519	53106874
Western	East Breaks	2217504	16142361
Central	Viosca Knoll	3859480	28474805
Central	South Pass Area	376203	2274894
Central	Green Canyon	6727386	17511433
Central	West Cameron Area	493586	37868600
Central	Bay Marchand Area	50689	53032
Western	Galveston Area	145731	3897971
Central	Viosca Knoll	2671845	23331163
Central	Grand Isle Area	165261	1243837
Central	Breton Sound Area	90646	866352
Central	South Pelto Area	160406	3293784
Central	Sabine Pass Area	18795	538536
Western	Galveston Area	254762	5031844
Central	Chandeleur Area	105	419915
Western	Alaminos Canyon	585637	1377638
Central	Mississippi Canyon	4755777	17126405
Central	Viosca Knoll	1691475	14587770
Western	North Padre Island Area	281	1545603
Central	Eugene Island Area	2506538	28413252
Western	Garden Banks	3936645	25402129
Central	West Delta Area	1449488	10390427
Western	Mustang Island Area	15175	5555580
Western	East Breaks	1999600	21177959
Western	Galveston Area	308645	5856675
Western	Galveston Area	385460	6863701
Central	West Cameron Area	324816	32310592
Western	Galveston Area	304668	5873610
Western	North Padre Island Area	287	1005485
Central	South Pelto Area	244138	3455338
Western	Sabine Pass Area	133	123511
Central	Sabine Pass Area	17773	280707
Western	Garden Banks	2277424	12884873
Central	Viosca Knoll	2630965	24858372
Western	East Breaks	193291	2119727
Central	South Pelto Area	210434	3831499
Western	Brazos Area	14220	9366893
Central	East Cameron Area	817452	22589299
Central	Ewing Bank	814746	1744860
Central	Green Canyon	8829106	21378127
Central	South Marsh Island Area	1674119	34539147
Central	Mobile	1596	10360641
Central	South Marsh Island Area	1184792	11192869
Western	High Island Area	704879	24250090
Central	Eugene Island Area	909731	14220963
Central	Ship Shoal Area	1016902	9209755
Central	Breton Sound Area	62765	785910
Central	Ship Shoal Area	2249449	16729066
Western	High Island Area	1141672	37579498
Western	Matagorda Island Area	37812	8604269
Central	Ewing Bank	1613510	3157646
Western	High Island Area	602265	22710636
Central	Ewing Bank	2017465	3363680
Western	Mustang Island Area	13344	3486784
Central	South Timbalier Area	1840865	24787770
Western	Sabine Pass Area	760	254363
Central	Viosca Knoll	327892	4726490
Central	East Cameron Area	798828	24107507
Central	Mississippi Canyon	13818821	49978720
Central	South Pelto Area	197050	2617718
Central	Mississippi Canyon	12222577	32978554
Central	Mobile	4270	15591310
Central	South Pass Area	931000	6075150
Central	South Marsh Island Area	1450619	10968500
Western	High Island Area	851439	30340735
Western	High Island Area	676030	23074167
Central	Green Canyon	3656121	14304575
Western	Sabine Pass Area	468	275656
Central	South Marsh Island Area	1236516	22962894
Western	Matagorda Island Area	84952	18961960
Central	South Pelto Area	150723	1378326
Central	South Pelto Area	226806	3419332
Central	Mississippi Canyon	17613078	46704428
Central	South Pass Area	1102523	8374799
Western	Matagorda Island Area	17879	4720399
Central	South Marsh Island Area	1415504	11887360
Western	Brazos Area	16968	7954045
Central	Bay Marchand Area	0	148
Central	Breton Sound Area	86537	516624
Central	Ship Shoal Area	891607	7861390
Western	Alaminos Canyon	829531	806683
Central	South Timbalier Area	2370615	25042886
Central	Grand Isle Area	873360	6459889
Central	South Pelto Area	168491	1926387
Central	Grand Isle Area	16311	459015
Western	Galveston Area	140145	3550519
Western	Mustang Island Area	2336	1400836
Central	Viosca Knoll	3685230	28745881
Central	Grand Isle Area	604633	4301460
Western	North Padre Island Area	206	949973
Central	Ewing Bank	1843100	2887781
Western	Sabine Pass Area	7	481107
Western	Matagorda Island Area	48944	9115205
Central	East Cameron Area	469249	17235751
Central	South Pelto Area	232331	3571603
Central	East Cameron Area	602346	16918462
Central	South Pass Area	37752	479428
Western	Garden Banks	3128589	15838262
Western	High Island Area	663041	21163675
Western	East Breaks	184610	2920134
Central	South Pass Area	1939622	12921206
Western	Sabine Pass Area	91	25188
Central	Vermilion Area	1274895	24905067
Central	Bay Marchand Area	50733	117987
Central	Mobile	2093	12632874
Central	Main Pass Area	1279372	7560499
Western	North Padre Island Area	257	1685460
Western	Garden Banks	3700058	17863229
Central	Ewing Bank	1369634	3110212
Western	North Padre Island Area	682	1043486
Central	Mississippi Canyon	16472845	52906885
Western	Galveston Area	154670	4946692
Central	South Pelto Area	237486	2397493
Central	Ewing Bank	898246	1797798
Central	Viosca Knoll	1191688	12438510
Central	South Pass Area	679422	6539496
Central	Vermilion Area	925477	11970183
Western	Garden Banks	3104911	17938326
Central	Sabine Pass Area	20953	561249
Central	Bay Marchand Area	88746	72398
Western	Sabine Pass Area	56	137654
Central	Chandeleur Area	60	1362293
Central	Mobile	713	7110845
Western	Mustang Island Area	22227	9545846
Central	West Cameron Area	968850	37324001
Central	South Timbalier Area	2850577	31794315
Western	East Breaks	2358112	22598341
Western	Sabine Pass Area	10	94869
Central	Sabine Pass Area	16167	511837
Central	Eugene Island Area	2252209	26122661
Central	Chandeleur Area	72	507018
Central	South Timbalier Area	1797797	24392294
Western	Matagorda Island Area	24585	7953770
Western	Brazos Area	15520	8775438
Central	Green Canyon	7562218	20209265
Central	Viosca Knoll	508077	8563691
Central	Chandeleur Area	178	453249
Western	High Island Area	684624	23942505
Central	South Timbalier Area	834379	8664942
Western	Mustang Island Area	20909	8994638
Central	South Timbalier Area	2081088	22367149
Central	Grand Isle Area	621454	6160949
Central	Ewing Bank	1151595	1681673
Western	Garden Banks	3988622	22355918
Central	Viosca Knoll	3470400	29546488
Central	West Delta Area	2136185	12392244
Western	High Island Area	810940	27405481
Central	South Pass Area	2405436	13813315
Central	Green Canyon	5860005	14995353
Western	Matagorda Island Area	15728	4676916
Central	Mississippi Canyon	5963368	21146509
Central	Chandeleur Area	47	407587
Central	Grand Isle Area	196009	1387623
Western	Galveston Area	293453	5404222
Western	North Padre Island Area	219	1360858
Western	Galveston Area	195918	5576634
Central	Green Canyon	1154833	7537910
Central	Ewing Bank	1440133	1642841
Central	Eugene Island Area	2027517	22712414
Western	Galveston Area	299570	7077461
Central	Ewing Bank	1758431	2705229
Central	South Pelto Area	250587	3161480
Central	Green Canyon	6209107	9718591
Central	West Cameron Area	464920	36936247
Central	Mobile	1732	12279786
Western	Sabine Pass Area	1	154402
Western	Brazos Area	20773	12955451
Central	Grand Isle Area	816424	7489600
Central	Chandeleur Area	17	943142
Western	High Island Area	1278263	35421424
Western	Garden Banks	3020742	18031105
Central	Mississippi Canyon	7927723	36033932
Central	South Marsh Island Area	1537657	32997937
Western	Mustang Island Area	15925	6474678
Central	Main Pass Area	2143350	17783958
Western	Garden Banks	3175641	19597713
Central	South Pass Area	1081750	8918202
Central	South Timbalier Area	2751465	27175939
Central	Viosca Knoll	2864940	22763937
Central	West Delta Area	1976064	11437781
Western	Galveston Area	152847	3575397
Central	Viosca Knoll	2587568	19377155
Central	Green Canyon	1778797	9282612
Western	East Breaks	175795	1482871
Western	Matagorda Island Area	91420	14539653
Western	Garden Banks	4561153	26461559
Central	West Cameron Area	507107	37350818
Western	Mustang Island Area	16728	6777047
Central	Bay Marchand Area	16146	97477
Central	Chandeleur Area	43	1180489
Central	Ship Shoal Area	1526455	12897169
Western	Brazos Area	21093	10081685
Central	East Cameron Area	764091	21782632
Central	South Pass Area	1930894	13503945
Central	South Timbalier Area	2489891	18070873
Central	Grand Isle Area	1077107	12640887
Central	East Cameron Area	850159	22346511
Central	Grand Isle Area	432231	2827623
Central	West Delta Area	267312	2949080
Central	Viosca Knoll	1814864	10654910
Central	South Marsh Island Area	1347171	12427859
Western	Alaminos Canyon	1739030	3043403
Central	Mississippi Canyon	3708631	16883484
Central	Mobile	852	6144838
Central	Viosca Knoll	3022978	27167038
Central	Vermilion Area	1224795	28336658
Central	East Cameron Area	357067	13117073
Central	Main Pass Area	2331247	16824088
Central	Mobile	1426	11506429
Central	South Marsh Island Area	1695636	34786361
Central	Grand Isle Area	843218	8406449
Central	Eugene Island Area	2376206	26838957
Central	Bay Marchand Area	45060	39789
Western	High Island Area	783147	18316925
Central	Sabine Pass Area	17412	336249
Central	South Pelto Area	279852	5074114
Central	South Marsh Island Area	1762581	37041083
Central	Main Pass Area	1999681	17276586
Central	East Cameron Area	942406	25524941
Central	Green Canyon	3337690	7191190
Central	Breton Sound Area	61379	646154
Central	Breton Sound Area	95177	1022720
Central	Grand Isle Area	1006171	8337478
Central	Ship Shoal Area	2239793	18881871
Central	West Delta Area	1868781	14993667
Western	Garden Banks	4034708	23550693
Central	South Pelto Area	354170	3971277
Central	South Marsh Island Area	1139299	13279048
Central	Green Canyon	6672119	11403252
Central	Viosca Knoll	2705138	26289509
Central	Mobile	3482	14941861
Western	Sabine Pass Area	1161	193917
Western	Sabine Pass Area	1836	192419
Central	Mississippi Canyon	9440483	35571484
Central	Viosca Knoll	3634574	34020065
Central	South Pelto Area	216165	3403149
Central	Viosca Knoll	2542334	22689455
Central	South Timbalier Area	2656958	25774227
Western	Garden Banks	4608823	20997646
Western	Mustang Island Area	5129	2299578
Western	Mustang Island Area	20056	8744181
Western	Mustang Island Area	12405	5001588
Western	Garden Banks	4642280	21396174
Central	Eugene Island Area	3313272	39835849
Central	West Delta Area	1397950	9255096
Western	Sabine Pass Area	4	285723
Central	Main Pass Area	2119519	24631207
Central	East Cameron Area	496329	15102140
Central	South Marsh Island Area	1618597	31929675
Central	Mississippi Canyon	15087815	44022111
Central	Bay Marchand Area	92827	99941
Western	Alaminos Canyon	200169	389970
Central	Mobile	463	16486361
Western	East Breaks	1814866	17945049
Central	East Cameron Area	685754	20210798
Western	Brazos Area	30870	12555721
Western	Sabine Pass Area	1154	113783
Central	Chandeleur Area	72	1093710
Central	Mississippi Canyon	13271159	52885896
Western	Sabine Pass Area	112	81154
Western	East Breaks	1836366	17780994
Central	Main Pass Area	2226916	16741465
Central	Green Canyon	3007201	11606929
Central	Bay Marchand Area	40027	25510
Central	West Cameron Area	469044	36197559
Western	Matagorda Island Area	72645	15257471
Central	Eugene Island Area	2205992	24836385
Central	Vermilion Area	931984	15853981
Western	Brazos Area	9744	8335653
Central	Grand Isle Area	760897	7673410
Central	Eugene Island Area	3614494	42232447
Western	Brazos Area	14659	8232271
Western	Galveston Area	155879	3620806
Central	Eugene Island Area	1205242	13232143
Central	South Marsh Island Area	1918963	35725323
Central	Green Canyon	7807514	13093970
Central	West Cameron Area	423537	29083402
Central	South Pass Area	2125252	11856793
Central	Mississippi Canyon	7702168	33740190
Central	Main Pass Area	2213279	16040439
Central	Vermilion Area	1118031	22559768
Central	South Timbalier Area	1993568	25360943
Central	East Cameron Area	471576	15276453
Central	Chandeleur Area	41	414008
Central	Eugene Island Area	2895778	35584906
Western	Sabine Pass Area	0	240879
Central	South Pelto Area	201935	3239732
Central	Chandeleur Area	14	480269
Central	Ewing Bank	989977	1194997
Central	Bay Marchand Area	18274	14273
Central	Ewing Bank	1679550	2815720
Central	Ship Shoal Area	1514570	12105481
Central	Mississippi Canyon	13272203	50466757
Central	Viosca Knoll	2366429	15466538
Western	North Padre Island Area	670	1575476
Central	Eugene Island Area	3739071	45834839
Central	South Marsh Island Area	1172397	11828970
Central	South Marsh Island Area	1300163	13269141
Western	Galveston Area	202907	4588847
Western	Galveston Area	145068	3320324
Central	Sabine Pass Area	12448	283746
Western	Mustang Island Area	11947	4736944
Western	High Island Area	696631	24841187
Central	Mississippi Canyon	4400836	17836075
Central	Sabine Pass Area	21973	332037
Central	Grand Isle Area	970548	10509080
Central	Sabine Pass Area	18298	128707
Central	West Delta Area	860502	5519680
Western	East Breaks	745351	9375433
Central	Vermilion Area	962376	17170510
Central	Vermilion Area	972663	11755191
Central	Breton Sound Area	71485	549302
Central	Main Pass Area	2279717	16917575
Central	Chandeleur Area	28	664579
Central	Green Canyon	6430192	10404710
Central	Grand Isle Area	680214	7307625
Western	Alaminos Canyon	1172315	1297927
Central	West Delta Area	1217927	6854151
Central	Vermilion Area	1304137	26079266
Central	South Timbalier Area	2675977	29197592
Central	Viosca Knoll	3330739	29088531
Central	Mississippi Canyon	12749278	41284733
Western	Mustang Island Area	13509	4779503
Central	Breton Sound Area	101230	1018666
Central	Green Canyon	5840956	14875093
Central	West Cameron Area	330189	26088404
Western	Brazos Area	24813	13073277
Western	East Breaks	207188	1985428
Central	South Marsh Island Area	1908333	33715888
Central	Chandeleur Area	73	397270
Central	Green Canyon	6295778	15057511
Western	Matagorda Island Area	88817	19478982
Central	Chandeleur Area	28	318912
Western	Alaminos Canyon	938272	1215063
Western	Garden Banks	4065370	24382222
Central	Bay Marchand Area	16020	146512
Central	South Pelto Area	193992	3548182
Western	Mustang Island Area	3863	1621702
Central	West Delta Area	1795014	10943010
Western	East Breaks	1320331	6434119
Western	Garden Banks	4164372	24383199
Central	South Timbalier Area	1900502	25926590
Central	Bay Marchand Area	35491	19222
Central	Green Canyon	6526732	18845533
Central	South Pelto Area	248040	3545070
Central	West Cameron Area	296458	31542986
Central	South Marsh Island Area	1659361	32551604
Western	Garden Banks	2621572	14768010
Central	Sabine Pass Area	20864	514572
Central	Sabine Pass Area	34366	337513
Central	East Cameron Area	428693	14699212
Central	Bay Marchand Area	14510	139924
Central	West Cameron Area	695532	30272023
Western	Sabine Pass Area	1097	132344
Central	Breton Sound Area	59285	738311
Central	Grand Isle Area	1070099	7732231
Central	Grand Isle Area	747667	8003076
Central	West Cameron Area	828702	36760182
Central	Mobile	2221	10212748
Central	West Cameron Area	412039	32648908
Central	Ewing Bank	1716789	4035842
Central	Chandeleur Area	7	149015
Western	Mustang Island Area	23114	8884975
Central	Vermilion Area	1195644	23819517
Central	Viosca Knoll	2647381	21892702
Central	South Pass Area	2070614	14204408
Central	Viosca Knoll	1162033	15541158
Western	North Padre Island Area	118	1233766
Central	Mississippi Canyon	4907407	17361802
Central	Eugene Island Area	2114819	23310714
Central	Breton Sound Area	85156	315930
Central	Bay Marchand Area	27331	26210
Central	West Cameron Area	723787	38226106
Western	Sabine Pass Area	11	257354
Central	Sabine Pass Area	18343	231324
Central	Vermilion Area	1105490	25270108
Central	South Marsh Island Area	1248240	9706507
Western	Matagorda Island Area	113319	19960135
Central	South Pass Area	1111484	10604186
Central	South Pelto Area	225315	3636382
Central	Mobile	2656	18266839
Central	Main Pass Area	1416081	15033033
Central	Ship Shoal Area	2285433	20604247
Central	Eugene Island Area	2480652	28784207
Central	Ship Shoal Area	629661	5098145
Central	Main Pass Area	1777711	19472767
Central	East Cameron Area	655337	17155770
Western	Galveston Area	139344	7295777
Central	Chandeleur Area	39	297707
Western	North Padre Island Area	875	1109150
Central	Breton Sound Area	44296	367440
Western	Brazos Area	12991	10214559
Central	South Pass Area	2016295	13476417
Western	Garden Banks	3042131	13667592
Central	East Cameron Area	103395	4274452
Central	Eugene Island Area	2603096	29921947
Central	Vermilion Area	491202	7376356
Central	West Delta Area	292011	2294722
Western	Sabine Pass Area	106	40363
Central	Mississippi Canyon	10742489	40371871
Central	South Pelto Area	150274	2911859
Western	Alaminos Canyon	624294	723745
Central	Sabine Pass Area	25200	320404
Central	Ewing Bank	1852952	3585958
Western	Mustang Island Area	19441	6350409
Western	Sabine Pass Area	963	310356
Western	Sabine Pass Area	251	33115
Western	High Island Area	790015	29906664
Western	Galveston Area	168958	4403964
Western	Sabine Pass Area	1114	142766
Western	East Breaks	542205	7580799
Central	South Timbalier Area	1967514	24288449
Central	Main Pass Area	1968485	15950395
Western	East Breaks	548678	7673831
Central	South Timbalier Area	2058617	25172915
Central	South Pass Area	867433	6844005
Central	Eugene Island Area	2793470	30700516
Central	Main Pass Area	2113103	22897769
Central	South Pass Area	1053438	9021237
Central	West Cameron Area	495010	30584440
Central	West Delta Area	1960513	13804847
Western	Brazos Area	8804	6895321
Central	South Marsh Island Area	1172819	16048683
Central	East Cameron Area	682599	20490512
Central	Green Canyon	6529114	16728807
Western	North Padre Island Area	499	1569516
Central	South Pass Area	28752	216075
Central	Sabine Pass Area	18953	490933
Central	West Cameron Area	581473	36478618
Western	North Padre Island Area	569	1294414
Central	Chandeleur Area	0	573255
Central	Ewing Bank	1733791	3099996
Western	Galveston Area	92296	2670077
Central	West Delta Area	1080542	6590330
Central	Ewing Bank	1004990	2073704
Central	Mobile	792	9986763
Western	Alaminos Canyon	815718	1107254
Central	Green Canyon	5628716	13573969
Central	Mobile	1123	8181652
Western	Mustang Island Area	14658	4502754
Western	East Breaks	209160	1895920
Central	South Pelto Area	230288	2364244
Central	Ewing Bank	1391389	1657695
Western	High Island Area	765643	32256409
Western	Brazos Area	16773	7666170
Central	Eugene Island Area	3001361	32358029
Central	East Cameron Area	415035	12913959
Central	Vermilion Area	1082504	24838175
Western	Matagorda Island Area	75136	17128051
Central	Ewing Bank	2852296	5761067
Western	Matagorda Island Area	44820	8435041
Central	West Cameron Area	364882	31300636
Central	South Timbalier Area	2041828	23815103
Central	Vermilion Area	745828	12008317
Central	Sabine Pass Area	15160	316628
Western	Garden Banks	3660385	21206538
Western	Matagorda Island Area	15985	4787710
Western	Galveston Area	368961	7238429
Western	Galveston Area	222625	5301253
Central	South Timbalier Area	1955086	25717263
Western	East Breaks	1678752	17325251
Western	Galveston Area	142533	7219458
Central	South Marsh Island Area	1411939	28034395
Western	East Breaks	146951	1471818
Central	Bay Marchand Area	15511	6225
Central	Green Canyon	7456633	16879240
Central	Mobile	2148	9621800
Western	High Island Area	865014	28537955
Central	West Cameron Area	562529	44914795
Western	Alaminos Canyon	243520	392587
Western	East Breaks	190547	2506259
Central	Bay Marchand Area	10228	69425
Central	South Timbalier Area	2456063	25505521
Central	Eugene Island Area	2923354	36301567
Western	Matagorda Island Area	34864	8729386
Western	Brazos Area	24249	9035462
Central	South Timbalier Area	1803086	21855097
Central	West Delta Area	2307075	14065372
Central	Ewing Bank	1100422	2108477
Western	Alaminos Canyon	778465	2206197
Western	Sabine Pass Area	1385	124724
Central	Mobile	1408	16689600
Central	South Pelto Area	171874	1520720
Central	West Delta Area	1686214	11479006
Central	Mississippi Canyon	3220346	14966119
Central	Ewing Bank	1557467	2247944
Western	Brazos Area	8683	7137842
Central	Viosca Knoll	2769449	24967189
Central	Green Canyon	6494956	14965597
Central	Ewing Bank	1621682	2335321
Central	Chandeleur Area	9	257806
Central	Chandeleur Area	48	1028526
Western	North Padre Island Area	645	1395994
Western	Garden Banks	3078759	16023879
Central	Breton Sound Area	52857	456369
Western	Matagorda Island Area	15436	3698974
Central	Grand Isle Area	900267	10769694
Central	Mississippi Canyon	10254686	35994892
Western	Galveston Area	160599	4090623
Western	North Padre Island Area	514	1995692
Western	Brazos Area	20090	8424493
Central	Eugene Island Area	3579041	43526119
Central	Ship Shoal Area	1741585	13256480
Central	Ewing Bank	2115400	4105234
Central	South Marsh Island Area	1839455	32820526
Central	Green Canyon	7254920	19049969
Central	Grand Isle Area	673707	6487438
Western	East Breaks	191440	2871115
Central	Grand Isle Area	721395	7077181
Central	Viosca Knoll	306749	4715841
Central	Ewing Bank	3411322	4735855
Central	South Marsh Island Area	1596847	30854845
Central	Chandeleur Area	29	526720
